coding_interest,writing_interest,design_interest,law_interest,medical_interest,math_comfort,empathy,public_speaking,problem_solving,creativity,biology_interest,portfolio_preference,work_environment,subject_preference,top1,top2,top3
0,1,0,0,0,5,10,9,3,6,4,10,1,Arts,Author,Corporate Lawyer,Editor
0,1,0,0,0,5,4,8,3,5,3,4,1,Science,Author,Editor,Cybersecurity Analyst
0,1,0,0,0,9,8,6,7,5,8,5,1,Science,Author,Editor,UI/UX Designer
0,1,0,0,0,3,10,6,4,6,9,10,0,Science,Author,Public Prosecutor,Data Scientist
0,1,0,0,0,5,7,7,9,3,3,6,1,Arts,Author,Neurologist,Web Developer
0,1,0,0,0,8,3,9,7,10,4,10,1,Commerce,Author,Cybersecurity Analyst,Radiologist
0,1,0,0,0,8,9,8,9,10,5,6,0,Science,Author,Judge,Public Prosecutor
0,1,0,0,0,3,4,3,9,6,8,8,1,Arts,Author,Surgeon,Editor
0,1,0,0,0,4,3,5,5,8,1,8,1,Arts,Author,Copywriter,Content Writer
0,1,0,0,0,8,10,7,4,5,7,4,0,Science,Author,Doctor,Marketing Manager
0,1,0,0,0,4,4,7,9,10,10,7,1,Commerce,Author,Copywriter,Editor
0,1,0,0,0,4,4,7,8,7,10,7,1,Science,Author,Cloud Engineer,Fashion Designer
0,1,0,0,0,9,10,4,5,7,9,8,1,Arts,Author,Product Designer,Nurse
0,1,0,0,0,10,5,8,9,8,5,4,1,Commerce,Author,Business Analyst,UI/UX Designer
0,1,0,0,0,10,8,3,10,6,9,3,1,Science,Author,Psychiatrist,Legal Advisor
0,1,0,0,0,8,10,9,6,3,4,5,0,Commerce,Author,AI Engineer,Data Scientist
0,1,0,0,0,5,10,5,3,9,8,2,1,Science,Author,Journalist,Fashion Designer
0,1,0,0,0,3,7,6,10,7,4,8,0,Arts,Author,Graphic Designer,Cybersecurity Analyst
0,1,0,0,0,8,10,7,6,5,3,8,0,Science,Author,Cybersecurity Analyst,Editor
0,1,0,0,0,4,5,5,6,7,4,5,0,Arts,Author,Data Scientist,Manager
0,1,0,0,0,7,3,5,6,10,2,7,0,Science,Author,Neurologist,Copywriter
0,1,0,0,0,9,6,4,3,6,8,3,0,Commerce,Author,Entrepreneur,Physiotherapist
0,1,0,0,0,4,9,5,10,6,3,9,0,Arts,Author,Public Prosecutor,Corporate Lawyer
0,1,0,0,0,10,4,7,9,6,7,7,0,Commerce,Author,Cloud Engineer,Product Designer
0,1,0,0,0,8,3,3,4,4,5,8,1,Arts,Author,Web Developer,Surgeon
0,1,0,0,0,9,7,6,4,6,3,1,0,Science,Author,Lawyer,Graphic Designer
0,1,0,0,0,4,4,6,4,10,5,1,1,Commerce,Author,Animator,UI/UX Designer
0,1,0,0,0,6,9,3,9,7,9,1,1,Science,Author,UI/UX Designer,Web Developer
0,1,0,0,0,9,8,3,6,10,10,5,1,Commerce,Author,Public Prosecutor,Nurse
0,1,0,0,0,5,8,4,3,5,9,5,0,Commerce,Author,Psychiatrist,Accountant
0,1,0,0,0,8,7,3,9,6,4,7,1,Arts,Author,Editor,Radiologist
0,1,0,0,0,9,10,5,9,10,5,10,1,Science,Author,Cardiologist,Journalist
0,1,0,0,0,8,4,3,10,6,10,4,0,Arts,Author,Radiologist,Editor
0,1,0,0,0,5,5,8,7,6,7,6,1,Science,Author,Author,Surgeon
0,1,0,0,0,5,9,5,7,7,7,5,1,Science,Author,Business Analyst,Animator
0,1,0,0,0,8,3,9,8,3,10,8,0,Science,Author,Business Analyst,Copywriter
0,1,0,0,0,7,10,9,3,6,8,6,0,Commerce,Author,Surgeon,Graphic Designer
0,1,0,0,0,9,6,7,7,8,2,10,1,Science,Author,Business Analyst,Pharmacist
0,1,0,0,0,9,8,9,7,6,5,1,1,Commerce,Author,Physiotherapist,Dentist
0,1,0,0,0,7,6,7,8,5,9,4,1,Science,Author,Content Writer,Neurologist
0,1,0,0,0,8,10,6,10,6,6,2,1,Commerce,Editor,Psychiatrist,Data Scientist
0,1,0,0,0,5,9,9,8,4,6,4,1,Arts,Editor,Physiotherapist,Cybersecurity Analyst
0,1,0,0,0,6,3,8,10,8,6,5,1,Arts,Editor,Animator,Cardiologist
0,1,0,0,0,9,8,7,6,4,7,9,0,Arts,Editor,Author,Doctor
0,1,0,0,0,8,10,6,9,8,7,2,0,Commerce,Editor,Content Writer,Manager
0,1,0,0,0,4,5,3,3,8,4,7,1,Arts,Editor,UI/UX Designer,Animator
0,1,0,0,0,8,3,9,9,9,7,5,1,Commerce,Editor,Dentist,Lawyer
0,1,0,0,0,5,5,4,7,6,4,6,0,Arts,Editor,Author,Lawyer
0,1,0,0,0,9,6,6,8,7,10,7,0,Commerce,Editor,Graphic Designer,Radiologist
0,1,0,0,0,8,7,6,6,7,10,8,1,Commerce,Editor,Lawyer,Corporate Lawyer
0,1,0,0,0,6,9,9,3,10,9,4,0,Arts,Editor,Animator,Accountant
0,1,0,0,0,4,5,6,9,4,1,10,1,Arts,Editor,Content Writer,UI/UX Designer
0,1,0,0,0,5,9,5,3,9,9,1,0,Science,Editor,AI Engineer,Manager
0,1,0,0,0,9,6,3,4,6,6,1,1,Science,Editor,Doctor,Cardiologist
0,1,0,0,0,10,8,6,5,3,5,2,0,Science,Editor,Author,Cloud Engineer
0,1,0,0,0,8,5,7,10,5,2,4,1,Arts,Editor,Cloud Engineer,Graphic Designer
0,1,0,0,0,8,3,7,9,9,9,8,0,Arts,Editor,Manager,Data Scientist
0,1,0,0,0,8,9,5,5,5,8,6,1,Arts,Editor,Neurologist,Product Designer
0,1,0,0,0,7,6,8,5,10,10,1,0,Arts,Editor,Physiotherapist,Manager
0,1,0,0,0,9,4,3,8,3,1,9,1,Commerce,Editor,Business Analyst,Surgeon
0,1,0,0,0,10,9,8,8,9,5,2,0,Commerce,Editor,Data Scientist,Software Engineer
0,1,0,0,0,10,7,9,4,10,5,1,1,Commerce,Editor,Corporate Lawyer,Cloud Engineer
0,1,0,0,0,8,4,7,6,9,3,8,0,Commerce,Editor,UI/UX Designer,Surgeon
0,1,0,0,0,3,7,10,4,7,1,8,0,Science,Editor,Cybersecurity Analyst,Business Analyst
0,1,0,0,0,3,8,3,3,3,6,5,0,Arts,Editor,Neurologist,Cloud Engineer
0,1,0,0,0,4,4,3,7,4,10,2,0,Science,Editor,AI Engineer,Graphic Designer
0,1,0,0,0,10,6,6,5,9,2,4,1,Science,Editor,Nurse,Entrepreneur
0,1,0,0,0,3,8,3,7,5,3,10,1,Commerce,Editor,Manager,Legal Advisor
0,1,0,0,0,8,8,3,8,4,3,7,1,Arts,Editor,Physiotherapist,AI Engineer
0,1,0,0,0,5,8,5,10,9,1,6,1,Science,Editor,Editor,Pharmacist
0,1,0,0,0,7,9,4,5,8,3,9,0,Arts,Editor,Public Prosecutor,Cybersecurity Analyst
0,1,0,0,0,5,8,4,7,6,6,3,1,Arts,Editor,AI Engineer,Doctor
0,1,0,0,0,3,6,5,7,7,2,7,0,Science,Editor,Physiotherapist,Entrepreneur
0,1,0,0,0,6,8,10,10,4,2,6,1,Commerce,Editor,Radiologist,Marketing Manager
0,1,0,0,0,10,9,3,10,6,4,10,1,Arts,Editor,Animator,Cybersecurity Analyst
0,1,0,0,0,8,8,6,10,7,9,7,0,Arts,Editor,Psychiatrist,Judge
0,1,0,0,0,7,6,4,10,10,3,8,0,Science,Editor,Nurse,Corporate Lawyer
0,1,0,0,0,10,9,8,8,8,5,1,1,Commerce,Editor,AI Engineer,Accountant
0,1,0,0,0,6,10,9,9,8,4,8,1,Arts,Editor,Nurse,Dentist
0,1,0,0,0,10,6,8,10,4,2,6,0,Commerce,Editor,Manager,Marketing Manager
0,1,0,0,0,5,5,6,10,9,1,7,1,Arts,Editor,Journalist,Judge
0,1,0,0,0,5,8,10,9,10,4,1,1,Commerce,Editor,Business Analyst,Public Prosecutor
0,1,0,0,0,5,9,8,8,10,2,7,0,Science,Editor,Pharmacist,Editor
0,1,0,0,0,4,4,4,3,7,8,3,1,Commerce,Editor,UI/UX Designer,Business Analyst
0,1,0,0,0,5,5,5,6,3,6,7,0,Arts,Editor,Radiologist,Copywriter
0,1,0,0,0,9,4,8,4,6,2,10,1,Science,Editor,Content Writer,Dentist
0,1,0,0,0,7,5,8,10,8,1,2,1,Arts,Editor,Manager,Business Analyst
0,1,0,0,0,8,10,5,3,7,4,6,0,Science,Editor,Cybersecurity Analyst,Neurologist
0,1,0,0,0,9,4,8,6,3,2,7,1,Science,Editor,Software Engineer,Web Developer
0,1,0,0,0,6,5,3,4,10,4,4,1,Arts,Editor,Fashion Designer,Nurse
0,1,0,0,0,7,5,4,7,10,6,5,0,Science,Editor,Software Engineer,Neurologist
0,1,0,0,0,7,7,5,5,7,9,7,0,Arts,Editor,Product Designer,Editor
0,1,0,0,0,8,5,8,4,6,7,8,1,Arts,Editor,Copywriter,Dentist
0,1,0,0,0,8,3,8,6,7,4,3,1,Science,Editor,Nurse,Business Analyst
0,1,0,0,0,3,9,4,5,4,3,4,0,Commerce,Editor,Editor,Journalist
0,1,0,0,0,9,9,7,5,6,1,9,0,Commerce,Editor,Dentist,Graphic Designer
0,1,0,0,0,7,3,3,5,3,2,5,0,Commerce,Editor,Nurse,Data Scientist
0,1,0,0,0,3,6,10,4,3,9,5,0,Science,Editor,Surgeon,Neurologist
0,1,0,0,0,8,10,9,7,9,4,6,1,Commerce,Editor,Cardiologist,Data Scientist
0,1,0,0,0,9,9,4,8,10,7,1,1,Commerce,Editor,Content Writer,Software Engineer
0,1,0,0,0,9,4,8,5,4,5,9,0,Science,Copywriter,Marketing Manager,Graphic Designer
0,1,0,0,0,9,9,3,6,5,2,10,1,Science,Copywriter,Animator,Web Developer
0,1,0,0,0,3,10,10,3,5,9,4,1,Commerce,Copywriter,Legal Advisor,Lawyer
0,1,0,0,0,3,5,9,9,3,5,3,0,Arts,Copywriter,Nurse,Marketing Manager
0,1,0,0,0,10,10,5,6,4,4,2,0,Commerce,Copywriter,Product Designer,Lawyer
0,1,0,0,0,7,3,4,7,7,10,1,1,Arts,Copywriter,Manager,Neurologist
0,1,0,0,0,10,10,7,6,7,5,10,0,Commerce,Copywriter,Doctor,Fashion Designer
0,1,0,0,0,4,4,6,5,6,3,8,1,Arts,Copywriter,AI Engineer,Cybersecurity Analyst
0,1,0,0,0,8,3,8,6,10,10,9,1,Science,Copywriter,Data Scientist,Business Analyst
0,1,0,0,0,9,7,7,8,9,1,5,0,Commerce,Copywriter,Lawyer,Cardiologist
0,1,0,0,0,5,5,3,7,10,1,9,1,Arts,Copywriter,Manager,Animator
0,1,0,0,0,7,5,7,10,3,8,1,1,Arts,Copywriter,Neurologist,Copywriter
0,1,0,0,0,6,7,9,8,9,5,8,0,Science,Copywriter,Copywriter,Product Designer
0,1,0,0,0,3,9,5,7,6,9,9,1,Commerce,Copywriter,Psychiatrist,Nurse
0,1,0,0,0,7,10,8,9,6,4,6,1,Commerce,Copywriter,Cloud Engineer,Legal Advisor
0,1,0,0,0,6,4,6,8,7,1,9,1,Commerce,Copywriter,Accountant,Business Analyst
0,1,0,0,0,5,10,3,7,9,9,10,1,Commerce,Copywriter,Physiotherapist,Entrepreneur
0,1,0,0,0,5,3,10,10,7,3,1,0,Commerce,Copywriter,Entrepreneur,Cybersecurity Analyst
0,1,0,0,0,3,5,3,7,8,9,1,1,Arts,Copywriter,Data Scientist,Judge
0,1,0,0,0,5,3,5,5,8,7,3,0,Commerce,Copywriter,Doctor,Content Writer
0,1,0,0,0,7,7,9,5,6,6,6,0,Science,Copywriter,Data Scientist,Marketing Manager
0,1,0,0,0,7,6,6,5,8,1,6,0,Science,Copywriter,Physiotherapist,Data Scientist
0,1,0,0,0,7,7,9,10,5,8,7,0,Science,Copywriter,Dentist,Marketing Manager
0,1,0,0,0,5,6,3,9,9,6,8,0,Science,Copywriter,Physiotherapist,Doctor
0,1,0,0,0,6,4,5,8,6,2,10,0,Arts,Copywriter,Judge,Physiotherapist
0,1,0,0,0,6,9,5,5,4,4,7,1,Arts,Copywriter,Radiologist,Graphic Designer
0,1,0,0,0,5,5,5,7,3,5,2,1,Arts,Copywriter,Corporate Lawyer,Radiologist
0,1,0,0,0,10,7,5,9,7,7,1,1,Science,Copywriter,Manager,Web Developer
0,1,0,0,0,6,10,6,10,4,6,9,0,Arts,Copywriter,Business Analyst,Legal Advisor
0,1,0,0,0,6,8,5,3,10,1,7,0,Science,Copywriter,Lawyer,Doctor
0,1,0,0,0,9,10,4,10,10,2,3,0,Commerce,Copywriter,Doctor,Product Designer
0,1,0,0,0,7,7,6,10,3,6,10,0,Arts,Copywriter,Public Prosecutor,Pharmacist
0,1,0,0,0,4,8,5,5,10,9,8,1,Commerce,Copywriter,Neurologist,Copywriter
0,1,0,0,0,3,10,8,8,5,2,5,0,Commerce,Copywriter,Cybersecurity Analyst,Neurologist
0,1,0,0,0,3,3,3,8,4,10,2,0,Commerce,Copywriter,Corporate Lawyer,Dentist
0,1,0,0,0,10,6,9,4,6,6,4,1,Commerce,Copywriter,Surgeon,Software Engineer
0,1,0,0,0,10,10,4,4,5,3,7,0,Arts,Copywriter,Public Prosecutor,UI/UX Designer
0,1,0,0,0,9,4,3,9,3,3,9,1,Arts,Copywriter,Lawyer,Radiologist
0,1,0,0,0,3,7,9,8,9,2,3,0,Science,Copywriter,Psychiatrist,Accountant
0,1,0,0,0,5,3,3,5,6,1,7,1,Arts,Copywriter,Author,Manager
0,1,0,0,0,9,5,6,4,7,4,2,1,Arts,Copywriter,Manager,Judge
0,1,0,0,0,4,6,8,8,4,7,10,0,Science,Copywriter,Pharmacist,Editor
0,1,0,0,0,6,5,7,10,10,1,5,1,Science,Copywriter,Author,Legal Advisor
0,1,0,0,0,3,8,4,5,4,2,1,0,Science,Copywriter,Entrepreneur,Nurse
0,1,0,0,0,7,5,4,5,7,8,6,0,Science,Copywriter,Corporate Lawyer,Journalist
0,1,0,0,0,9,3,3,3,5,8,9,0,Arts,Copywriter,Web Developer,Surgeon
0,1,0,0,0,9,5,4,6,8,5,7,1,Arts,Copywriter,Entrepreneur,Animator
0,1,0,0,0,5,5,8,6,3,6,2,1,Arts,Copywriter,Business Analyst,Cybersecurity Analyst
0,1,0,0,0,6,3,8,8,7,9,6,0,Arts,Copywriter,Software Engineer,Web Developer
0,1,0,0,0,6,5,3,9,10,1,7,1,Science,Copywriter,Cybersecurity Analyst,Doctor
0,1,0,0,0,5,9,3,6,3,6,3,0,Science,Copywriter,Cybersecurity Analyst,Entrepreneur
0,1,0,0,0,7,3,5,6,8,7,7,1,Science,Copywriter,Accountant,Surgeon
0,1,0,0,0,10,10,5,6,3,9,10,0,Arts,Copywriter,Editor,Cybersecurity Analyst
0,1,0,0,0,7,5,5,10,10,9,10,0,Arts,Copywriter,UI/UX Designer,Marketing Manager
0,1,0,0,0,5,3,6,4,10,4,5,0,Commerce,Copywriter,Dentist,Neurologist
0,1,0,0,0,7,7,5,7,4,4,9,0,Arts,Copywriter,Judge,Entrepreneur
0,1,0,0,0,8,10,9,3,9,3,2,1,Science,Copywriter,Dentist,Lawyer
0,1,0,0,0,3,5,10,6,4,1,3,0,Science,Copywriter,Accountant,UI/UX Designer
0,1,0,0,0,6,3,8,8,7,1,9,1,Science,Copywriter,UI/UX Designer,Pharmacist
0,1,0,0,0,10,3,3,10,6,4,9,0,Arts,Copywriter,Pharmacist,Fashion Designer
0,0,0,0,1,10,10,9,6,9,9,5,0,Arts,Doctor,Fashion Designer,Marketing Manager
0,0,0,0,1,5,10,9,9,7,4,5,0,Commerce,Doctor,Legal Advisor,Neurologist
0,0,0,0,1,10,10,6,10,3,1,9,0,Science,Doctor,Manager,Web Developer
0,0,0,0,1,9,8,6,10,4,3,10,0,Arts,Doctor,Pharmacist,Marketing Manager
0,0,0,0,1,6,9,5,9,5,8,5,1,Arts,Doctor,AI Engineer,Legal Advisor
0,0,0,0,1,4,6,7,4,6,7,5,0,Arts,Doctor,Web Developer,Cardiologist
0,0,0,0,1,8,8,10,5,6,9,10,1,Arts,Doctor,Product Designer,Neurologist
0,0,0,0,1,6,7,6,5,4,3,3,0,Arts,Doctor,Cybersecurity Analyst,Dentist
0,0,0,0,1,9,3,7,7,6,2,4,1,Science,Doctor,Editor,Entrepreneur
0,0,0,0,1,5,9,9,4,9,8,6,0,Commerce,Doctor,Dentist,Physiotherapist
0,0,0,0,1,4,7,6,3,5,10,6,0,Commerce,Doctor,Business Analyst,Web Developer
0,0,0,0,1,4,6,7,6,5,5,3,1,Science,Doctor,Radiologist,Graphic Designer
0,0,0,0,1,8,8,4,9,8,1,1,0,Commerce,Doctor,Lawyer,Content Writer
0,0,0,0,1,6,3,9,4,3,9,10,1,Commerce,Doctor,Software Engineer,Surgeon
0,0,0,0,1,9,8,3,4,7,2,3,1,Science,Doctor,Product Designer,Web Developer
0,0,0,0,1,10,4,10,6,10,6,7,1,Arts,Doctor,Graphic Designer,Pharmacist
0,0,0,0,1,10,10,10,7,3,6,7,1,Commerce,Doctor,Neurologist,Cybersecurity Analyst
0,0,0,0,1,5,5,10,4,5,9,4,1,Arts,Doctor,Editor,Doctor
0,0,0,0,1,9,10,4,9,8,5,8,0,Science,Doctor,Copywriter,Manager
0,0,0,0,1,7,6,10,3,8,10,8,0,Arts,Doctor,Data Scientist,Corporate Lawyer
0,0,0,0,1,4,8,9,9,6,4,9,0,Arts,Doctor,Web Developer,Legal Advisor
0,0,0,0,1,10,7,7,9,7,7,5,1,Commerce,Doctor,Business Analyst,Cybersecurity Analyst
0,0,0,0,1,7,4,9,10,4,5,1,1,Arts,Doctor,Copywriter,Physiotherapist
0,0,0,0,1,5,8,6,6,7,5,2,0,Science,Doctor,Fashion Designer,Web Developer
0,0,0,0,1,8,8,3,7,4,4,4,1,Commerce,Doctor,Accountant,Software Engineer
0,0,0,0,1,7,3,9,4,4,1,4,0,Science,Doctor,Animator,Data Scientist
0,0,0,0,1,7,7,3,8,7,5,7,0,Science,Doctor,Radiologist,Editor
0,0,0,0,1,7,7,9,9,4,2,3,0,Science,Doctor,Product Designer,Legal Advisor
0,0,0,0,1,3,8,8,8,8,8,3,0,Commerce,Doctor,Radiologist,Marketing Manager
0,0,0,0,1,5,7,6,10,10,10,10,0,Arts,Doctor,Fashion Designer,Accountant
0,0,0,0,1,3,4,6,5,10,2,9,0,Science,Doctor,Journalist,Surgeon
0,0,0,0,1,6,9,10,4,6,3,1,0,Arts,Doctor,Marketing Manager,Cloud Engineer
0,0,0,0,1,5,8,9,5,6,4,5,0,Science,Doctor,Nurse,Cybersecurity Analyst
0,0,0,0,1,5,6,8,5,10,2,3,1,Arts,Doctor,UI/UX Designer,Business Analyst
0,0,0,0,1,3,7,4,10,4,9,8,0,Commerce,Doctor,Public Prosecutor,Legal Advisor
0,0,0,0,1,7,8,7,10,3,3,1,0,Arts,Doctor,Business Analyst,Lawyer
0,0,0,0,1,8,7,6,9,4,8,4,0,Commerce,Doctor,Editor,Doctor
0,0,0,0,1,5,7,3,6,8,8,8,0,Arts,Doctor,Data Scientist,Fashion Designer
0,0,0,0,1,7,7,10,4,5,7,9,1,Arts,Doctor,Software Engineer,Web Developer
0,0,0,0,1,3,10,3,5,7,9,8,0,Arts,Doctor,Copywriter,Cybersecurity Analyst
0,0,0,0,1,9,4,9,8,8,7,8,1,Science,Doctor,UI/UX Designer,Manager
0,0,0,0,1,5,9,9,6,6,10,6,0,Commerce,Doctor,Author,Content Writer
0,0,0,0,1,5,10,8,6,3,7,9,1,Commerce,Doctor,Product Designer,Radiologist
0,0,0,0,1,10,9,10,3,9,4,10,0,Science,Doctor,Lawyer,Entrepreneur
0,0,0,0,1,3,7,7,7,9,4,4,1,Science,Doctor,Doctor,Manager
0,0,0,0,1,5,10,6,4,3,2,5,1,Science,Doctor,Software Engineer,Public Prosecutor
0,0,0,0,1,7,7,4,3,4,5,8,0,Arts,Doctor,AI Engineer,Nurse
0,0,0,0,1,8,5,9,10,10,4,5,1,Arts,Doctor,Accountant,AI Engineer
0,0,0,0,1,5,3,6,8,10,6,6,1,Arts,Doctor,AI Engineer,Journalist
0,0,0,0,1,3,8,5,5,6,2,2,1,Arts,Doctor,Physiotherapist,Cybersecurity Analyst
0,0,0,0,1,9,9,4,6,5,9,9,0,Arts,Doctor,Web Developer,Pharmacist
0,0,0,0,1,10,4,3,5,4,4,8,0,Commerce,Doctor,Nurse,Psychiatrist
0,0,0,0,1,6,3,4,7,3,7,1,0,Commerce,Doctor,Lawyer,Data Scientist
0,0,0,0,1,10,9,10,7,4,5,1,0,Commerce,Doctor,Software Engineer,Physiotherapist
0,0,0,0,1,4,5,5,3,3,9,8,0,Science,Doctor,Copywriter,Fashion Designer
0,0,0,0,1,3,9,3,9,3,4,5,0,Science,Doctor,Journalist,Marketing Manager
0,0,0,0,1,4,6,7,6,7,8,8,1,Arts,Doctor,Psychiatrist,Accountant
0,0,0,0,1,7,7,9,7,5,10,1,0,Science,Doctor,Manager,Dentist
0,0,0,0,1,8,9,10,6,9,7,9,0,Commerce,Doctor,Corporate Lawyer,Entrepreneur
0,0,0,0,1,5,9,3,10,10,6,9,1,Commerce,Doctor,Software Engineer,Lawyer
0,0,0,0,1,10,6,6,8,9,6,3,0,Commerce,Surgeon,Pharmacist,Cardiologist
0,0,0,0,1,7,7,3,3,10,5,6,0,Commerce,Surgeon,Judge,Business Analyst
0,0,0,0,1,5,6,5,9,10,3,2,1,Commerce,Surgeon,Fashion Designer,Author
0,0,0,0,1,5,6,3,6,8,8,4,1,Science,Surgeon,Accountant,Product Designer
0,0,0,0,1,6,7,6,9,8,9,5,0,Science,Surgeon,Fashion Designer,Corporate Lawyer
0,0,0,0,1,6,7,9,10,10,9,1,1,Arts,Surgeon,Data Scientist,Lawyer
0,0,0,0,1,7,9,6,4,9,1,7,1,Commerce,Surgeon,Graphic Designer,AI Engineer
0,0,0,0,1,9,4,3,3,3,7,5,0,Science,Surgeon,Doctor,Pharmacist
0,0,0,0,1,4,5,6,9,8,9,8,1,Commerce,Surgeon,Physiotherapist,Judge
0,0,0,0,1,9,7,4,4,10,9,6,0,Commerce,Surgeon,Judge,Physiotherapist
0,0,0,0,1,6,7,7,9,8,5,2,0,Commerce,Surgeon,Legal Advisor,Fashion Designer
0,0,0,0,1,3,10,8,4,10,8,7,0,Arts,Surgeon,Judge,Accountant
0,0,0,0,1,9,3,8,5,6,7,1,0,Arts,Surgeon,Data Scientist,Neurologist
0,0,0,0,1,8,5,5,7,7,5,1,0,Arts,Surgeon,Public Prosecutor,Accountant
0,0,0,0,1,3,6,5,10,8,8,3,1,Arts,Surgeon,Physiotherapist,Cybersecurity Analyst
0,0,0,0,1,6,9,5,7,8,4,1,1,Arts,Surgeon,Neurologist,Manager
0,0,0,0,1,3,10,4,5,7,9,2,1,Science,Surgeon,Cybersecurity Analyst,Public Prosecutor
0,0,0,0,1,4,8,6,9,8,1,10,0,Commerce,Surgeon,Fashion Designer,Cardiologist
0,0,0,0,1,4,4,3,10,4,1,10,1,Arts,Surgeon,Legal Advisor,Radiologist
0,0,0,0,1,3,4,8,3,7,4,9,0,Arts,Surgeon,Psychiatrist,Cloud Engineer
0,0,0,0,1,8,10,7,9,8,7,1,1,Arts,Surgeon,Accountant,Copywriter
0,0,0,0,1,3,10,10,8,4,10,4,0,Arts,Surgeon,Editor,Author
0,0,0,0,1,7,5,10,3,3,3,9,1,Arts,Surgeon,Dentist,Data Scientist
0,0,0,0,1,8,8,3,8,5,6,10,1,Science,Surgeon,Psychiatrist,Legal Advisor
0,0,0,0,1,10,7,3,10,5,10,9,1,Arts,Surgeon,Author,AI Engineer
0,0,0,0,1,3,8,6,9,9,2,8,1,Commerce,Surgeon,Marketing Manager,Radiologist
0,0,0,0,1,10,7,4,10,5,6,1,0,Science,Surgeon,Dentist,Public Prosecutor
0,0,0,0,1,3,6,8,6,5,3,4,1,Commerce,Surgeon,AI Engineer,Business Analyst
0,0,0,0,1,9,5,5,9,8,1,9,0,Science,Surgeon,Content Writer,Animator
0,0,0,0,1,3,5,8,7,9,8,6,0,Arts,Surgeon,Cloud Engineer,Copywriter
0,0,0,0,1,5,10,9,5,10,5,4,0,Arts,Surgeon,Journalist,Pharmacist
0,0,0,0,1,10,3,8,10,5,10,10,0,Science,Surgeon,Cloud Engineer,Pharmacist
0,0,0,0,1,9,9,6,6,3,7,6,1,Commerce,Surgeon,Legal Advisor,Lawyer
0,0,0,0,1,4,4,9,5,10,6,2,1,Commerce,Surgeon,Dentist,Content Writer
0,0,0,0,1,3,8,7,3,3,5,2,1,Commerce,Surgeon,Accountant,Cybersecurity Analyst
0,0,0,0,1,6,7,10,9,7,6,3,1,Science,Surgeon,Cybersecurity Analyst,UI/UX Designer
0,0,0,0,1,4,6,7,7,4,5,6,0,Commerce,Surgeon,Cardiologist,Cloud Engineer
0,0,0,0,1,4,5,10,3,7,6,4,1,Commerce,Surgeon,Cardiologist,UI/UX Designer
0,0,0,0,1,7,8,4,10,10,4,8,0,Commerce,Surgeon,AI Engineer,Physiotherapist
0,0,0,0,1,4,7,8,5,8,5,8,0,Science,Surgeon,Journalist,Software Engineer
0,0,0,0,1,9,9,9,10,4,5,4,1,Science,Surgeon,Product Designer,Manager
0,0,0,0,1,8,4,6,4,5,7,6,1,Science,Surgeon,Pharmacist,Software Engineer
0,0,0,0,1,3,5,9,5,8,10,10,0,Arts,Surgeon,Product Designer,Animator
0,0,0,0,1,10,10,5,8,4,4,8,0,Commerce,Surgeon,UI/UX Designer,Web Developer
0,0,0,0,1,10,6,6,6,9,3,10,0,Arts,Surgeon,Data Scientist,Nurse
0,0,0,0,1,6,4,8,3,5,3,6,0,Commerce,Surgeon,Fashion Designer,Doctor
0,0,0,0,1,7,3,8,6,9,6,9,1,Commerce,Surgeon,Entrepreneur,Physiotherapist
0,0,0,0,1,8,8,9,5,4,9,7,1,Arts,Surgeon,Accountant,Data Scientist
0,0,0,0,1,5,8,5,6,10,10,4,1,Commerce,Surgeon,Editor,Marketing Manager
0,0,0,0,1,3,9,8,3,3,6,4,0,Commerce,Surgeon,Neurologist,Data Scientist
0,0,0,0,1,8,4,9,8,3,2,3,1,Arts,Surgeon,Surgeon,Physiotherapist
0,0,0,0,1,7,5,7,4,8,6,5,1,Science,Surgeon,AI Engineer,Cardiologist
0,0,0,0,1,4,9,5,3,4,4,1,0,Science,Surgeon,Cloud Engineer,Marketing Manager
0,0,0,0,1,8,3,8,8,6,1,1,0,Arts,Surgeon,Web Developer,Journalist
0,0,0,0,1,7,3,10,3,7,8,6,0,Commerce,Surgeon,Surgeon,Neurologist
0,0,0,0,1,10,10,4,5,6,4,3,0,Science,Surgeon,Cybersecurity Analyst,Author
0,0,0,0,1,4,3,3,10,7,6,7,0,Commerce,Surgeon,Content Writer,Doctor
0,0,0,0,1,6,3,4,9,10,4,2,1,Arts,Surgeon,Physiotherapist,Pharmacist
0,0,0,0,1,4,10,4,10,7,9,10,0,Arts,Surgeon,Surgeon,Entrepreneur
0,0,0,0,1,3,6,3,6,9,5,2,1,Arts,Surgeon,Pharmacist,Author
0,0,0,0,1,8,7,10,4,5,1,5,1,Arts,Nurse,Journalist,Physiotherapist
0,0,0,0,1,6,10,4,7,9,4,7,0,Science,Nurse,Dentist,Entrepreneur
0,0,0,0,1,4,6,3,6,5,3,9,1,Commerce,Nurse,Accountant,Cardiologist
0,0,0,0,1,10,8,5,3,10,8,6,1,Arts,Nurse,AI Engineer,Editor
0,0,0,0,1,4,8,10,3,3,7,2,1,Science,Nurse,Product Designer,Animator
0,0,0,0,1,9,6,8,9,4,6,3,0,Commerce,Nurse,Editor,Data Scientist
0,0,0,0,1,9,6,3,10,5,1,5,1,Science,Nurse,UI/UX Designer,Journalist
